LOT_ID,WAFER_ID,PROCESS,PROCESS_STEP,RECIPE,RECIPE_STEP,PARAMETER_NAME,PARAMETER_VALUE,TIME,TYPE
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.949668751286936,2024-01-01 00:00:04.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.005626531712906,2024-01-01 00:00:04.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.00629581287158,2024-01-01 00:00:05.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9643751073628,2024-01-01 00:00:05.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.13455704535301,2024-01-01 00:00:05.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97485248023699,2024-01-01 00:00:05.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.04016170094459,2024-01-01 00:00:05.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9016846676069,2024-01-01 00:00:05.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93073198250269,2024-01-01 00:00:05.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9960508560015,2024-01-01 00:00:05.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97317518418578,2024-01-01 00:00:05.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.99395375329509,2024-01-01 00:00:05.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.008732311100715,2024-01-01 00:00:06.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98489362625482,2024-01-01 00:00:06.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.23908692179754,2024-01-01 00:00:06.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.921229817874654,2024-01-01 00:00:06.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.09912436809399,2024-01-01 00:00:06.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.92920612788268,2024-01-01 00:00:06.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.19643313040431,2024-01-01 00:00:06.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.80150082748485,2024-01-01 00:00:06.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98417750286732,2024-01-01 00:00:06.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9960545628077,2024-01-01 00:00:06.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9683784592967,2024-01-01 00:00:07.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.997631277753236,2024-01-01 00:00:07.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.978761080111816,2024-01-01 00:00:07.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.027764230908964,2024-01-01 00:00:07.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.00074775828285,2024-01-01 00:00:07.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98706469240081,2024-01-01 00:00:07.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.06087527942893,2024-01-01 00:00:07.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.05380350745661,2024-01-01 00:00:07.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.00799327162909,2024-01-01 00:00:07.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95541085481912,2024-01-01 00:00:07.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.89990488940712,2024-01-01 00:00:08.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.12791887285224,2024-01-01 00:00:08.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.923820294104246,2024-01-01 00:00:08.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95247197476953,2024-01-01 00:00:08.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97721889568914,2024-01-01 00:00:08.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.05346631966822,2024-01-01 00:00:08.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95454427666474,2024-01-01 00:00:08.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95566314533731,2024-01-01 00:00:08.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.96498345833412,2024-01-01 00:00:08.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.89820317596671,2024-01-01 00:00:08.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.85193959962793,2024-01-01 00:00:09.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.075895678624384,2024-01-01 00:00:09.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.08458276733167,2024-01-01 00:00:09.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.90126344343766,2024-01-01 00:00:09.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.96979056038831,2024-01-01 00:00:09.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.0345554112328,2024-01-01 00:00:09.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.052382853723515,2024-01-01 00:00:09.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93660309002327,2024-01-01 00:00:09.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.0296146614247,2024-01-01 00:00:09.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.075966531036194,2024-01-01 00:00:09.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.00140522109798,2024-01-01 00:00:10.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.05533524535348,2024-01-01 00:00:10.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.04634162483407,2024-01-01 00:00:10.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9275300172805,2024-01-01 00:00:10.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.90219117694163,2024-01-01 00:00:10.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.0436591186296,2024-01-01 00:00:10.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.975501319735464,2024-01-01 00:00:10.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.89658386970062,2024-01-01 00:00:10.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.11597618400479,2024-01-01 00:00:10.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.011588636772004,2024-01-01 00:00:10.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.04981790925083,2024-01-01 00:00:11.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.99073881638488,2024-01-01 00:00:11.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.99685944697596,2024-01-01 00:00:11.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.915035677032236,2024-01-01 00:00:11.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.892928498053806,2024-01-01 00:00:11.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.90408610444734,2024-01-01 00:00:11.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.040373400400334,2024-01-01 00:00:11.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.09980267940406,2024-01-01 00:00:11.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.901139103084446,2024-01-01 00:00:11.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.03479250333989,2024-01-01 00:00:11.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.02943640272821,2024-01-01 00:00:12.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.09236887367464,2024-01-01 00:00:12.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.04334992170227,2024-01-01 00:00:12.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.969213939340605,2024-01-01 00:00:12.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.81700926755799,2024-01-01 00:00:12.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.02086634491604,2024-01-01 00:00:12.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.965887372107254,2024-01-01 00:00:12.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.00973430102922,2024-01-01 00:00:12.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.09803496112638,2024-01-01 00:00:12.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.073614818782154,2024-01-01 00:00:12.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.90868853181163,2024-01-01 00:00:13.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97152115969155,2024-01-01 00:00:13.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.123735230821104,2024-01-01 00:00:13.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.075799191190676,2024-01-01 00:00:13.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.87475950312302,2024-01-01 00:00:13.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.990231097620615,2024-01-01 00:00:13.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.8754086362268,2024-01-01 00:00:13.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.01435249283115,2024-01-01 00:00:13.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.99711355723538,2024-01-01 00:00:13.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.045901958445555,2024-01-01 00:00:13.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.0136656437475,2024-01-01 00:00:14.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.91697442529853,2024-01-01 00:00:14.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.01648019688004,2024-01-01 00:00:14.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.04635163575252,2024-01-01 00:00:14.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.91524529217885,2024-01-01 00:00:14.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.01068356338201,2024-01-01 00:00:14.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97146040543133,2024-01-01 00:00:14.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95232568035031,2024-01-01 00:00:14.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.94332997876046,2024-01-01 00:00:14.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.02983512212255,2024-01-01 00:00:14.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.92575171841024,2024-01-01 00:00:15.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97685984561382,2024-01-01 00:00:15.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.8936288169529,2024-01-01 00:00:15.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98730028262544,2024-01-01 00:00:15.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.155771539995165,2024-01-01 00:00:15.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.04088963584293,2024-01-01 00:00:15.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.030485370454386,2024-01-01 00:00:15.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98184931663612,2024-01-01 00:00:15.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.979898198707936,2024-01-01 00:00:15.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98988871013353,2024-01-01 00:00:15.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.11711607937458,2024-01-01 00:00:16.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.92750263433731,2024-01-01 00:00:16.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.070376552611584,2024-01-01 00:00:16.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9482906101748,2024-01-01 00:00:16.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.94144095803312,2024-01-01 00:00:16.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.94820169607078,2024-01-01 00:00:16.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95556735563051,2024-01-01 00:00:16.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93880115043232,2024-01-01 00:00:16.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.05888133143367,2024-01-01 00:00:16.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.04295808026692,2024-01-01 00:00:16.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.024726483946374,2024-01-01 00:00:17.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.813716814300335,2024-01-01 00:00:17.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.969723353969634,2024-01-01 00:00:17.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95341286585434,2024-01-01 00:00:17.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.975920051769904,2024-01-01 00:00:17.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.005553698963155,2024-01-01 00:00:17.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9888066366669,2024-01-01 00:00:17.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95990609843567,2024-01-01 00:00:17.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.14331757456397,2024-01-01 00:00:17.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.94618703215968,2024-01-01 00:00:17.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.938032922737214,2024-01-01 00:00:18.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93165575149184,2024-01-01 00:00:18.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.83293151811278,2024-01-01 00:00:18.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98343411933032,2024-01-01 00:00:18.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.88188652228575,2024-01-01 00:00:18.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.86874057558294,2024-01-01 00:00:18.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.99320674445403,2024-01-01 00:00:18.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.09141390839692,2024-01-01 00:00:18.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9471874408793,2024-01-01 00:00:18.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.14789366492787,2024-01-01 00:00:18.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.95689620809696,2024-01-01 00:00:19.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.00349446143572,2024-01-01 00:00:19.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93834436326396,2024-01-01 00:00:19.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93519276563053,2024-01-01 00:00:19.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.01701159216335,2024-01-01 00:00:19.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.88947253323418,2024-01-01 00:00:19.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.91907503627712,2024-01-01 00:00:19.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.94094300422834,2024-01-01 00:00:19.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9700159403044,2024-01-01 00:00:19.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93666067505021,2024-01-01 00:00:19.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.96508911104819,2024-01-01 00:00:20.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.90529948548063,2024-01-01 00:00:20.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.84343428003408,2024-01-01 00:00:20.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.90522035988773,2024-01-01 00:00:20.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.949188936874904,2024-01-01 00:00:20.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,51.00475376004214,2024-01-01 00:00:20.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.84080211910183,2024-01-01 00:00:20.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97250865393054,2024-01-01 00:00:20.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.861866253986236,2024-01-01 00:00:20.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.92659735290894,2024-01-01 00:00:20.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.918786250593925,2024-01-01 00:00:21.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.83651625831838,2024-01-01 00:00:21.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.9282701959757,2024-01-01 00:00:21.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.87105250659233,2024-01-01 00:00:21.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.966796252647406,2024-01-01 00:00:21.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.79770145063269,2024-01-01 00:00:21.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.89367761353747,2024-01-01 00:00:21.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.88292139023864,2024-01-01 00:00:21.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.92883364200519,2024-01-01 00:00:21.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.87865993063374,2024-01-01 00:00:21.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.937881126919855,2024-01-01 00:00:22.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.847151284591696,2024-01-01 00:00:22.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.86188135499042,2024-01-01 00:00:22.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.84978640227378,2024-01-01 00:00:22.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.888527286371435,2024-01-01 00:00:22.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.91283751949013,2024-01-01 00:00:22.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.92959129903124,2024-01-01 00:00:22.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.92753659183051,2024-01-01 00:00:22.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.77305847566222,2024-01-01 00:00:22.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.97620089999326,2024-01-01 00:00:22.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.765763017312054,2024-01-01 00:00:23.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.89276159843309,2024-01-01 00:00:23.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.817527341306366,2024-01-01 00:00:23.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.88212234635958,2024-01-01 00:00:23.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.80448338517569,2024-01-01 00:00:23.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.78032828134914,2024-01-01 00:00:23.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.893759911105455,2024-01-01 00:00:23.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.93128138039367,2024-01-01 00:00:23.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.87528809036114,2024-01-01 00:00:23.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.98845001336598,2024-01-01 00:00:23.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.828267115478205,2024-01-01 00:00:24.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,50.87570143528596,2024-01-01 00:00:24.100,nonfocus
