LOT_ID,WAFER_ID,PROCESS,PROCESS_STEP,RECIPE,RECIPE_STEP,PARAMETER_NAME,PARAMETER_VALUE,TIME,TYPE
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.58154877654385,2024-01-01 00:00:04.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.5834333301861777,2024-01-01 00:00:04.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6087835864004982,2024-01-01 00:00:04.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6059992506068426,2024-01-01 00:00:04.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.5903787565437596,2024-01-01 00:00:04.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6507942838853603,2024-01-01 00:00:05.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7403227631716468,2024-01-01 00:00:05.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7100551472971873,2024-01-01 00:00:05.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.5670933906742166,2024-01-01 00:00:05.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6124731482465919,2024-01-01 00:00:05.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7213971668270306,2024-01-01 00:00:05.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6645807730748555,2024-01-01 00:00:05.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6931458034520689,2024-01-01 00:00:05.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7615668762504535,2024-01-01 00:00:05.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6534402713618508,2024-01-01 00:00:05.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6780833837030086,2024-01-01 00:00:06.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7610014780069962,2024-01-01 00:00:06.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6554678051297981,2024-01-01 00:00:06.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7017965835189629,2024-01-01 00:00:06.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7696663284660302,2024-01-01 00:00:06.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7335686067861136,2024-01-01 00:00:06.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7475221067730171,2024-01-01 00:00:06.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6802942876294908,2024-01-01 00:00:06.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7202646387471021,2024-01-01 00:00:06.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7158195275725149,2024-01-01 00:00:06.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7515337315783711,2024-01-01 00:00:07.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.6745661628508395,2024-01-01 00:00:07.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7525421688385351,2024-01-01 00:00:07.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8073802599068074,2024-01-01 00:00:07.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7962908330547127,2024-01-01 00:00:07.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7900313043922224,2024-01-01 00:00:07.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8035888204947759,2024-01-01 00:00:07.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8577018010389591,2024-01-01 00:00:07.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8151964641854272,2024-01-01 00:00:07.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7396184305613199,2024-01-01 00:00:07.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8236520551712885,2024-01-01 00:00:08.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7514947468771823,2024-01-01 00:00:08.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7878213938254648,2024-01-01 00:00:08.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7201607600468288,2024-01-01 00:00:08.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9362478538927944,2024-01-01 00:00:08.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.811817305801491,2024-01-01 00:00:08.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7852427292803709,2024-01-01 00:00:08.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9087110076331982,2024-01-01 00:00:08.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.879237635084383,2024-01-01 00:00:08.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7766016001548203,2024-01-01 00:00:08.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8271508705107373,2024-01-01 00:00:09.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8746818405762649,2024-01-01 00:00:09.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.823377915396439,2024-01-01 00:00:09.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8558628896338721,2024-01-01 00:00:09.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.7767443851767605,2024-01-01 00:00:09.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8712828569684699,2024-01-01 00:00:09.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8452546711527337,2024-01-01 00:00:09.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9319812083974027,2024-01-01 00:00:09.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8760309749036481,2024-01-01 00:00:09.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8008450758491577,2024-01-01 00:00:09.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8233154170633183,2024-01-01 00:00:10.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8656777964329129,2024-01-01 00:00:10.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8591945302280721,2024-01-01 00:00:10.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9026344669118745,2024-01-01 00:00:10.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8323886078908425,2024-01-01 00:00:10.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.838988339478242,2024-01-01 00:00:10.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8970452240038503,2024-01-01 00:00:10.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9129558701078825,2024-01-01 00:00:10.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9311860314516411,2024-01-01 00:00:10.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8461122360859323,2024-01-01 00:00:10.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8833763481708291,2024-01-01 00:00:11.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9065095019823223,2024-01-01 00:00:11.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8335448149019031,2024-01-01 00:00:11.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8655691611092801,2024-01-01 00:00:11.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8464476250319264,2024-01-01 00:00:11.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9107825814310905,2024-01-01 00:00:11.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9998592454349479,2024-01-01 00:00:11.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8987360370203692,2024-01-01 00:00:11.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9056513487749441,2024-01-01 00:00:11.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8894088986057493,2024-01-01 00:00:11.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8954419497498395,2024-01-01 00:00:12.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.064651053873308,2024-01-01 00:00:12.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8975475211698609,2024-01-01 00:00:12.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.980031856526065,2024-01-01 00:00:12.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0586546981574936,2024-01-01 00:00:12.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9797260607071747,2024-01-01 00:00:12.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.871067450485429,2024-01-01 00:00:12.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9325350279664911,2024-01-01 00:00:12.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8953542595099476,2024-01-01 00:00:12.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9905880318029711,2024-01-01 00:00:12.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9352177541819309,2024-01-01 00:00:13.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9694649258845314,2024-01-01 00:00:13.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8445847066781128,2024-01-01 00:00:13.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9153366569832745,2024-01-01 00:00:13.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.037992422444771,2024-01-01 00:00:13.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9729986938627727,2024-01-01 00:00:13.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9319490119524001,2024-01-01 00:00:13.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.000538849647892,2024-01-01 00:00:13.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9563364947114702,2024-01-01 00:00:13.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.909535370944207,2024-01-01 00:00:13.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9245824081431502,2024-01-01 00:00:14.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9506539596616914,2024-01-01 00:00:14.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0039627093295014,2024-01-01 00:00:14.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8797955252343057,2024-01-01 00:00:14.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8990804904050032,2024-01-01 00:00:14.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0041881350470447,2024-01-01 00:00:14.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.924267827820395,2024-01-01 00:00:14.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9758240989627572,2024-01-01 00:00:14.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0414137254998055,2024-01-01 00:00:14.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8891097996161661,2024-01-01 00:00:14.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9300665345793023,2024-01-01 00:00:15.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9327485600157991,2024-01-01 00:00:15.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9218451249156193,2024-01-01 00:00:15.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8700167775475939,2024-01-01 00:00:15.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0392093562244824,2024-01-01 00:00:15.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9518415442123399,2024-01-01 00:00:15.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9480149259288912,2024-01-01 00:00:15.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8629918836470672,2024-01-01 00:00:15.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9634513980277609,2024-01-01 00:00:15.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9313470446308304,2024-01-01 00:00:15.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0402086345118318,2024-01-01 00:00:16.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9590666214318917,2024-01-01 00:00:16.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9658085349209337,2024-01-01 00:00:16.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9947997812063882,2024-01-01 00:00:16.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8895282721346883,2024-01-01 00:00:16.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9157198319623979,2024-01-01 00:00:16.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.97022551315222,2024-01-01 00:00:16.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9545107396684313,2024-01-01 00:00:16.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9720801933563609,2024-01-01 00:00:16.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9591113374869499,2024-01-01 00:00:16.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9574631728161357,2024-01-01 00:00:17.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9729614026739027,2024-01-01 00:00:17.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0656738402025687,2024-01-01 00:00:17.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9890024340332,2024-01-01 00:00:17.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.004205165775514,2024-01-01 00:00:17.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0667989132535451,2024-01-01 00:00:17.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0218270829563894,2024-01-01 00:00:17.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0523458725255532,2024-01-01 00:00:17.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0092606801784738,2024-01-01 00:00:17.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9759605656845096,2024-01-01 00:00:17.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0005642947784918,2024-01-01 00:00:18.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0165071583598617,2024-01-01 00:00:18.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9564219666593831,2024-01-01 00:00:18.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0346981713889425,2024-01-01 00:00:18.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0950352691737018,2024-01-01 00:00:18.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9793796909127117,2024-01-01 00:00:18.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8773694390218721,2024-01-01 00:00:18.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0352733517683748,2024-01-01 00:00:18.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9395383526698525,2024-01-01 00:00:18.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.071552645464713,2024-01-01 00:00:18.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0166433058397237,2024-01-01 00:00:19.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0438216789394212,2024-01-01 00:00:19.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9716497491275539,2024-01-01 00:00:19.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0417380794500488,2024-01-01 00:00:19.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.984014405207157,2024-01-01 00:00:19.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9766364270711809,2024-01-01 00:00:19.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8840888024970572,2024-01-01 00:00:19.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0167964255971902,2024-01-01 00:00:19.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.1202719664796683,2024-01-01 00:00:19.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0069069064484173,2024-01-01 00:00:19.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9398821904786463,2024-01-01 00:00:20.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0310596554873321,2024-01-01 00:00:20.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0416939136778083,2024-01-01 00:00:20.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.061921873623531,2024-01-01 00:00:20.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0361636709329014,2024-01-01 00:00:20.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.8981424963691865,2024-01-01 00:00:20.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9943228376875183,2024-01-01 00:00:20.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9799995530976161,2024-01-01 00:00:20.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0281163771416586,2024-01-01 00:00:20.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9860068710476874,2024-01-01 00:00:20.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9531634455485442,2024-01-01 00:00:21.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0274249236183877,2024-01-01 00:00:21.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.043373627635978,2024-01-01 00:00:21.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.047226397301382,2024-01-01 00:00:21.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0118182553204822,2024-01-01 00:00:21.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9979883268757312,2024-01-01 00:00:21.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.048992634004661,2024-01-01 00:00:21.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0707304485282403,2024-01-01 00:00:21.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9243685455772381,2024-01-01 00:00:21.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0295072075934868,2024-01-01 00:00:21.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0908291585086087,2024-01-01 00:00:22.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9894088536384124,2024-01-01 00:00:22.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9907492104343273,2024-01-01 00:00:22.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9786635068867386,2024-01-01 00:00:22.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9624741661941755,2024-01-01 00:00:22.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9976331644495823,2024-01-01 00:00:22.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0379491221224246,2024-01-01 00:00:22.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0177691251418972,2024-01-01 00:00:22.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0338994010063094,2024-01-01 00:00:22.800,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9541597487318795,2024-01-01 00:00:22.900,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9493993156841554,2024-01-01 00:00:23.000,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9917876300420094,2024-01-01 00:00:23.100,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0492221153427674,2024-01-01 00:00:23.200,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0225800341236175,2024-01-01 00:00:23.300,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0388609229353412,2024-01-01 00:00:23.400,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9404234210045684,2024-01-01 00:00:23.500,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9102506176724183,2024-01-01 00:00:23.600,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,0.9759224078031284,2024-01-01 00:00:23.700,nonfocus
lot_a,wafer1,process,process_step,recipe,1,parameter_name,1.0587110190652238,2024-01-01 00:00:23.800,nonfocus
